"length","type","comblength","height","probability"
10,"PairSteps",3,10,0.0007791136436548069
8,"SquareBomb",4,13,0.00012145459741373151
10,"StraightBomb",5,6,0.0002597045478849356
5,"StraightBomb",5,6,0.00026320407088962973
10,"PairSteps",3,5,0.000809667119876564
10,"PairSteps",4,5,0.0001833208573305428
14,"PairSteps",5,11,3.3088273309137535e-05
9,"PairSteps",4,10,0.00011100627185435977
9,"PairSteps",3,9,0.0005365303139627389
4,"Trio",3,3,0.002994211191696054
11,"PairSteps",3,5,0.0008924940123819422
11,"PairSteps",4,5,0.00021465045867413802
6,"StraightBomb",5,6,0.00039380414807035967
6,"Straight",6,10,0.0006563402467839327
13,"PairSteps",4,9,0.0002290062888650096
13,"PairSteps",5,10,5.2847605122694524e-05
13,"SquareBomb",4,10,0.00025249411336398495
6,"SquareBomb",4,5,0.0006563402467839327
11,"SquareBomb",4,5,0.00035021916941569884
5,"SquareBomb",4,5,0.0006141428320758028
12,"SquareBomb",4,10,0.0003002240133022332
10,"SquareBomb",4,5,0.00038191845277196415
3,"Trio",3,12,0.001186842997626314
5,"FullHouse",5,12,0.0006580101772240744
7,"Straight",7,11,0.00041068815934700584
7,"PairSteps",3,13,0.0005390282091429451
6,"PairSteps",3,13,0.00022971908637437648
14,"PairSteps",5,10,3.929232455460082e-05
8,"PairSteps",3,12,0.0001857540901621776
4,"PairSteps",2,9,0.0017965267150176327
9,"Straight",9,14,0.00011100627185435977
5,"Straight",5,5,0.0004386734514827163
5,"Single",1,1,0.0022811019477101246
8,"Straight",8,13,7.858826891476745e-05
8,"Straight",8,14,9.28770450810888e-05
14,"Straight",12,12,8.892473451830712e-05
13,"SquareBomb",4,7,0.0002818538939877041
12,"SquareBomb",4,7,0.00031562011654850155
11,"SquareBomb",4,7,0.0002824348140449184
5,"PairSteps",2,9,0.0025004386734514827
8,"FullHouse",5,5,0.0012288347503036365
13,"SquareBomb",4,12,0.0003523173674846302
10,"StraightBomb",5,9,0.00038191845277196415
7,"StraightBomb",5,9,0.00046202417926538157
12,"PairSteps",5,14,2.3094154869402553e-05
14,"SquareBomb",4,12,0.0002481620498185315
9,"PairSteps",4,13,0.00012950731716341975
9,"PairSteps",3,12,0.0008325470389076982
11,"PairSteps",4,8,0.0001242713181797641
12,"PairSteps",4,8,0.0001000746711007444
8,"StraightBomb",5,9,0.00010002143316424949
11,"PairSteps",4,13,9.03791404943739e-05
6,"StraightBomb",5,9,0.0004266211604095563
12,"SquareBomb",4,12,0.00037720452953357505
10,"PairSteps",4,13,0.0001222139048870285
10,"PairSteps",3,14,0.00047357888143723554
10,"PairSteps",3,12,0.0008554973342091997
5,"PairSteps",2,5,0.0014914897350412353
6,"PairSteps",2,5,0.001903386715673405
5,"FullHouse",5,8,0.00188629584137568
9,"Straight",9,11,0.00018501045309059962
9,"Straight",8,10,0.0009065512201439381
12,"PairSteps",4,5,0.0002540357035634281
12,"SquareBomb",4,11,0.0002463376519402939
13,"PairSteps",5,8,2.935978062371918e-05
13,"PairSteps",4,7,0.00017028672761757125
11,"Straight",10,13,0.0004518957024718695
12,"PairSteps",5,11,7.698051623134185e-06
12,"PairSteps",4,11,0.00010777272272387858
7,"PairSteps",3,9,0.0003593521394286301
13,"SquareBomb",4,11,0.0002113904204907781
9,"SquareBomb",4,6,0.0004255240421083791
11,"SquareBomb",4,8,0.0003050295991685119
11,"SquareBomb",4,11,0.000259840028921325
8,"SquareBomb",4,3,0.00011431020933057083
7,"SquareBomb",4,3,0.00041068815934700584
12,"SquareBomb",4,8,0.000292525961679099
10,"Straight",10,13,0.00016804411921966423
10,"Straight",10,12,9.16604286652714e-05
10,"SquareBomb",4,11,0.0002597045478849356
3,"Trio",3,11,0.0013563919972872161
10,"SquareBomb",4,6,0.0003971951908828427
14,"PairSteps",5,8,2.2748187900032054e-05
13,"PairSteps",5,11,4.697564899795069e-05
6,"PairSteps",2,9,0.002330007876082961
5,"FullHouse",5,5,0.0015792244253377786
3,"Trio",3,10,0.001780264496439471
7,"Straight",6,6,0.00041068815934700584
7,"StraightBomb",6,7,5.133601991837573e-05
7,"StraightBomb",5,7,0.00023101208963269079
7,"Straight",5,5,0.0005133601991837573
7,"Straight",7,7,7.70040298775636e-05
14,"PairSteps",5,13,5.376844412734849e-05
12,"PairSteps",5,13,6.928246460820767e-05
14,"StraightBomb",6,7,3.3088273309137535e-05
8,"Straight",8,9,0.00011431020933057083
9,"StraightBomb",6,7,5.5503135927179885e-05
9,"StraightBomb",5,7,0.00024051358901777952
13,"PairSteps",5,13,7.046347349692603e-05
4,"Trio",3,10,0.0033934393505888616
6,"SquareBomb",4,3,0.0004266211604095563
4,"PairSteps",2,11,0.000998070397232018
4,"PairSteps",2,10,0.0011311464501962871
6,"SquareBomb",4,14,0.0001640850616959832
6,"StraightBomb",5,14,0.00022971908637437648
11,"Straight",11,14,0.00010167653305617064
12,"PairSteps",4,7,0.00016165908408581788
11,"PairSteps",4,7,0.00010167653305617064
7,"SquareBomb",4,14,0.0001540080597551272
9,"SquareBomb",4,9,0.00031451777025401936
3,"Trio",3,5,0.001865038996269922
8,"SquareBomb",4,14,8.573265699792813e-05
10,"PairSteps",4,7,6.110695244351426e-05
5,"Straight",5,10,0.0013160203544481488
8,"SquareBomb",4,7,0.00011431020933057083
5,"SquareBomb",4,7,0.0006580101772240744
7,"SquareBomb",4,7,0.0005133601991837573
8,"StraightBomb",5,8,7.858826891476745e-05
5,"FullHouse",5,13,0.0009212142481137041
3,"Trio",3,13,0.001865038996269922
6,"SquareBomb",4,7,0.0004922551850879496
9,"StraightBomb",5,8,0.0002590146343268395
12,"PairSteps",4,9,0.00016165908408581788
12,"StraightBomb",5,10,0.00031562011654850155
11,"PairSteps",4,9,0.00013556871074156085
13,"StraightBomb",5,10,0.00028772585011244795
10,"PairSteps",4,12,0.00021387433355229992
11,"PairSteps",4,12,0.00021465045867413802
14,"PairSteps",5,12,3.1020256227316434e-05
11,"StraightBomb",5,10,0.0003615165619774956
7,"PairSteps",3,11,0.00038502014938781795
9,"PairSteps",4,12,9.250522654529981e-05
13,"PairSteps",5,12,3.5231736748463014e-05
8,"PairSteps",3,6,0.00014288776166321355
11,"SquareBomb",4,10,0.0003615165619774956
6,"FullHouse",5,9,0.0021331058020477816
6,"Straight",6,11,0.0004922551850879496
14,"PairSteps",5,7,3.1020256227316434e-05
6,"SquareBomb",4,11,0.00039380414807035967
9,"PairSteps",3,5,0.0005735324045808588
5,"SquareBomb",4,11,0.00035093876118617303
8,"PairSteps",3,5,0.00011431020933057083
9,"StraightBomb",5,9,0.00033301881556307934
12,"Straight",11,14,0.000292525961679099
11,"SquareBomb",4,12,0.00041800352478647926
9,"SquareBomb",4,8,0.0002960167249449594
7,"SquareBomb",4,8,0.0003080161195102544
10,"PairSteps",4,14,7.638369055439282e-05
10,"SquareBomb",4,8,0.0002597045478849356
9,"SquareBomb",4,7,0.0003885219514902592
6,"SquareBomb",4,8,0.00019690207403517984
6,"SquareBomb",4,12,0.0006235232344447362
10,"SquareBomb",4,12,0.00038191845277196415
10,"SquareBomb",4,7,0.000351364976550207
5,"SquareBomb",4,8,0.0005264081417792595
9,"PairSteps",4,14,3.7002090618119924e-05
10,"Straight",10,14,0.0001222139048870285
6,"Straight",5,5,0.0005578892097663429
6,"Straight",6,6,0.0003281701233919664
8,"SquareBomb",4,8,9.28770450810888e-05
8,"PairSteps",4,14,7.144388083160677e-06
4,"SquareBomb",4,7,0.0004657661853749418
5,"SquareBomb",4,12,0.0005702754869275311
13,"Straight",10,10,9.395129799590137e-05
13,"Straight",9,9,0.00014092694699385205
13,"Straight",11,11,2.3487824498975344e-05
14,"StraightBomb",7,14,1.0340085409105479e-05
14,"StraightBomb",6,13,2.6884222063674244e-05
14,"StraightBomb",6,14,2.895223914549534e-05
6,"SquareBomb",4,10,0.0002953531110527698
8,"Straight",8,11,5.0010716582124744e-05
12,"StraightBomb",6,13,6.158441298507348e-05
7,"Straight",7,10,0.0002823481095510665
3,"Trio",3,2,0.002373685995252628
12,"Straight",10,10,0.0001000746711007444
12,"Straight",9,9,0.00016935713570895208
13,"PairSteps",5,9,2.935978062371918e-05
11,"StraightBomb",5,12,0.0001807582809887478
7,"SquareBomb",4,5,0.00041068815934700584
13,"Straight",12,14,0.00024075020111449726
14,"Straight",13,13,2.2748187900032054e-05
14,"PairSteps",5,9,2.0680170818210957e-05
9,"SquareBomb",4,5,0.0003885219514902592
13,"StraightBomb",6,13,5.2847605122694524e-05
3,"Trio",3,14,0.001102068497795863
8,"PairSteps",3,9,0.00016432092591269558
7,"PairSteps",3,12,0.0004363561693061937
13,"StraightBomb",5,7,0.00023487824498975344
6,"PairSteps",3,12,0.00013126804935678657
11,"StraightBomb",5,7,0.000259840028921325
8,"StraightBomb",5,7,6.429949274844609e-05
6,"StraightBomb",5,7,0.0003281701233919664
12,"StraightBomb",5,7,0.0002463376519402939
8,"StraightBomb",5,10,0.00012145459741373151
13,"StraightBomb",5,11,0.0002466221572392411
9,"StraightBomb",5,10,0.00037002090618119924
10,"StraightBomb",5,10,0.0003971951908828427
4,"PairSteps",2,8,0.0009315323707498836
7,"StraightBomb",5,10,0.0004363561693061937
10,"SquareBomb",4,13,0.0001833208573305428
10,"StraightBomb",5,7,0.00032081150032844984
9,"PairSteps",4,5,7.400418123623985e-05
9,"Straight",9,10,0.0002960167249449594
7,"SquareBomb",4,6,0.00020534407967350292
12,"PairSteps",5,12,3.8490258115670926e-05
3,"Single",1,1,0.003221430993557138
8,"SquareBomb",4,6,0.00013574337358005287
11,"PairSteps",5,12,4.518957024718695e-05
11,"PairSteps",4,11,0.0001242713181797641
10,"PairSteps",5,12,3.055347622175713e-05
10,"PairSteps",4,11,7.638369055439282e-05
8,"PairSteps",3,7,0.00012145459741373151
4,"SquareBomb",4,2,0.0007984563177856145
8,"SquareBomb",4,11,6.429949274844609e-05
7,"PairSteps",3,7,0.00017967606971431506
11,"Straight",9,9,0.0001242713181797641
12,"PairSteps",5,9,2.3094154869402553e-05
8,"SquareBomb",4,2,0.00012859898549689219
9,"SquareBomb",4,11,0.00022201254370871954
11,"SquareBomb",4,14,9.03791404943739e-05
4,"Trio",3,4,0.002594983032803247
10,"SquareBomb",4,14,6.110695244351426e-05
7,"SquareBomb",4,11,0.0003336841294694422
12,"StraightBomb",5,11,0.00023863960031715971
4,"PairSteps",2,14,0.00146383658260696
9,"PairSteps",4,6,3.7002090618119924e-05
11,"PairSteps",4,6,0.00022594785123593474
5,"Straight",5,14,0.0005702754869275311
4,"SquareBomb",4,8,0.0004657661853749418
4,"Single",1,1,0.002728059085767516
11,"StraightBomb",5,11,0.00021465045867413802
10,"StraightBomb",5,11,0.00016804411921966423
8,"StraightBomb",5,11,6.429949274844609e-05
12,"PairSteps",5,6,5.388636136193929e-05
7,"StraightBomb",5,11,0.0002823481095510665
6,"StraightBomb",5,11,0.0001640850616959832
11,"Straight",10,10,5.6486962808983684e-05
14,"PairSteps",5,6,4.3428358718243015e-05
4,"SquareBomb",4,12,0.0006653802648213454
7,"SquareBomb",4,12,0.000564696219102133
9,"StraightBomb",5,11,0.00018501045309059962
4,"SquareBomb",4,3,0.0007984563177856145
5,"FullHouse",5,9,0.0014037550447446921
10,"PairSteps",4,6,0.00010693716677614996
7,"PairSteps",3,5,0.0001540080597551272
7,"StraightBomb",5,14,0.0001540080597551272
4,"SquareBomb",4,6,0.0005323042118570763
4,"PairSteps",2,7,0.0009315323707498836
8,"Straight",8,10,0.00011431020933057083
6,"StraightBomb",6,7,3.281701233919664e-05
12,"StraightBomb",6,7,3.8490258115670926e-05
13,"StraightBomb",6,7,3.5231736748463014e-05
7,"PairSteps",3,4,0.0004363561693061937
8,"SquareBomb",4,4,0.00014288776166321355
13,"StraightBomb",7,11,1.7615868374231507e-05
13,"StraightBomb",6,10,5.2847605122694524e-05
13,"StraightBomb",6,11,7.633542962166987e-05
5,"StraightBomb",5,10,0.00017546938059308652
6,"StraightBomb",5,10,0.0003281701233919664
6,"PairSteps",3,4,0.0001640850616959832
14,"StraightBomb",7,11,8.272068327284384e-06
14,"StraightBomb",6,10,2.895223914549534e-05
14,"StraightBomb",6,11,5.1700427045527395e-05
12,"StraightBomb",6,14,5.388636136193929e-05
13,"StraightBomb",6,14,4.110369287320685e-05
10,"StraightBomb",6,14,4.58302143326357e-05
3,"Trio",3,8,0.001271617497456765
8,"SquareBomb",4,5,0.00014288776166321355
14,"Straight",14,14,2.068017081821096e-06
13,"StraightBomb",6,8,4.697564899795069e-05
14,"PairSteps",6,9,4.136034163642192e-06
5,"SquareBomb",4,14,0.00017546938059308652
9,"SquareBomb",4,14,9.250522654529981e-05
10,"Straight",9,9,6.110695244351426e-05
10,"Straight",10,10,3.055347622175713e-05
9,"Straight",9,12,0.00011100627185435977
8,"PairSteps",4,5,2.1433164249482033e-05
4,"SquareBomb",4,5,0.0006653802648213454
13,"PairSteps",5,6,5.871956124743836e-05
8,"StraightBomb",5,12,7.144388083160678e-05
8,"StraightBomb",6,13,2.8577552332642708e-05
11,"StraightBomb",6,13,5.6486962808983684e-05
11,"StraightBomb",5,13,0.00021465045867413802
14,"PairSteps",6,7,4.136034163642192e-06
9,"SquareBomb",4,12,0.0004255240421083791
9,"StraightBomb",5,12,0.00018501045309059962
9,"StraightBomb",6,13,7.400418123623985e-05
9,"StraightBomb",5,13,0.00012950731716341975
6,"PairSteps",3,7,9.845103701758992e-05
7,"StraightBomb",5,12,0.00010267203983675146
7,"StraightBomb",6,13,5.133601991837573e-05
8,"SquareBomb",4,12,0.0001571765378295349
8,"StraightBomb",6,10,1.4288776166321354e-05
11,"StraightBomb",6,10,7.908174793257716e-05
10,"StraightBomb",6,10,6.110695244351426e-05
12,"StraightBomb",6,10,6.158441298507348e-05
9,"StraightBomb",6,10,3.7002090618119924e-05
7,"StraightBomb",6,10,2.5668009959187865e-05
4,"SquareBomb",4,11,0.00026615210592853815
6,"Straight",6,12,0.000360987135731163
12,"PairSteps",5,10,2.3094154869402553e-05
4,"SquareBomb",4,4,0.0005988422383392108
7,"PairSteps",3,10,0.00023101208963269079
6,"PairSteps",3,10,3.281701233919664e-05
10,"PairSteps",4,8,6.110695244351426e-05
13,"Straight",13,14,4.697564899795069e-05
12,"StraightBomb",6,8,5.388636136193929e-05
11,"Straight",11,13,0.00010167653305617064
9,"Straight",9,13,0.0001480083624724797
10,"PairSteps",5,13,3.055347622175713e-05
11,"PairSteps",5,13,3.389217768539021e-05
7,"SquareBomb",4,10,0.0003336841294694422
12,"Straight",12,14,4.6188309738805106e-05
14,"StraightBomb",7,12,1.0340085409105479e-05
14,"StraightBomb",6,12,2.6884222063674244e-05
11,"StraightBomb",6,11,7.908174793257716e-05
6,"StraightBomb",5,13,0.0003281701233919664
10,"StraightBomb",6,11,4.58302143326357e-05
12,"StraightBomb",6,11,6.928246460820767e-05
13,"StraightBomb",6,12,4.697564899795069e-05
13,"StraightBomb",7,12,1.1743912249487672e-05
9,"StraightBomb",6,11,3.7002090618119924e-05
8,"StraightBomb",6,11,1.4288776166321354e-05
12,"StraightBomb",6,12,4.6188309738805106e-05
12,"StraightBomb",7,12,1.539610324626837e-05
7,"StraightBomb",6,11,7.70040298775636e-05
10,"StraightBomb",5,12,0.00013749064299790708
7,"PairSteps",3,8,0.00012834004979593933
6,"PairSteps",3,11,6.563402467839328e-05
14,"StraightBomb",7,8,6.204051245463288e-06
10,"PairSteps",4,9,4.58302143326357e-05
4,"SquareBomb",4,14,0.00026615210592853815
6,"StraightBomb",5,8,0.0003281701233919664
13,"StraightBomb",7,9,1.7615868374231507e-05
12,"StraightBomb",7,9,2.3094154869402553e-05
9,"StraightBomb",7,9,3.7002090618119924e-05
9,"StraightBomb",6,8,5.5503135927179885e-05
9,"StraightBomb",6,9,9.250522654529981e-05
10,"StraightBomb",7,9,3.055347622175713e-05
10,"StraightBomb",6,8,6.110695244351426e-05
10,"StraightBomb",6,9,9.16604286652714e-05
8,"Straight",8,12,5.0010716582124744e-05
7,"PairSteps",3,14,0.00023101208963269079
11,"PairSteps",5,6,4.518957024718695e-05
11,"StraightBomb",6,12,3.389217768539021e-05
14,"StraightBomb",7,10,1.2408102490926575e-05
13,"StraightBomb",7,10,2.3487824498975344e-05
12,"StraightBomb",7,10,3.079220649253674e-05
6,"PairSteps",3,6,0.00013126804935678657
5,"SquareBomb",4,10,0.00039480610633444465
8,"PairSteps",4,12,1.4288776166321354e-05
8,"StraightBomb",7,14,7.144388083160677e-06
8,"StraightBomb",6,14,7.144388083160677e-06
10,"StraightBomb",7,14,1.5276738110878564e-05
10,"StraightBomb",6,13,6.110695244351426e-05
13,"StraightBomb",7,14,5.871956124743836e-06
11,"StraightBomb",6,7,3.389217768539021e-05
10,"StraightBomb",6,7,3.055347622175713e-05
12,"StraightBomb",7,14,7.698051623134185e-06
7,"StraightBomb",5,8,0.0003080161195102544
7,"StraightBomb",6,9,0.00010267203983675146
8,"StraightBomb",6,9,1.4288776166321354e-05
10,"StraightBomb",7,10,1.5276738110878564e-05
11,"StraightBomb",7,10,2.2594785123593476e-05
11,"StraightBomb",6,14,4.518957024718695e-05
4,"SquareBomb",4,10,0.0005988422383392108
6,"PairSteps",3,9,6.563402467839328e-05
5,"StraightBomb",5,7,0.00013160203544481487
9,"PairSteps",4,9,3.7002090618119924e-05
9,"PairSteps",4,8,7.400418123623985e-05
14,"PairSteps",6,13,2.068017081821096e-06
14,"PairSteps",6,11,6.204051245463288e-06
13,"PairSteps",6,9,5.871956124743836e-06
12,"PairSteps",5,8,1.539610324626837e-05
12,"PairSteps",6,9,7.698051623134185e-06
9,"PairSteps",4,11,5.5503135927179885e-05
5,"StraightBomb",5,8,0.00021933672574135814
14,"StraightBomb",8,11,2.068017081821096e-06
11,"PairSteps",5,10,1.1297392561796738e-05
9,"Straight",9,9,5.5503135927179885e-05
12,"StraightBomb",7,11,1.539610324626837e-05
8,"PairSteps",4,11,7.144388083160677e-06
11,"StraightBomb",7,11,2.2594785123593476e-05
6,"StraightBomb",5,12,0.00019690207403517984
13,"PairSteps",6,11,5.871956124743836e-06
8,"PairSteps",4,7,7.144388083160677e-06
9,"PairSteps",4,7,1.8501045309059962e-05
13,"PairSteps",5,7,2.3487824498975344e-05
12,"PairSteps",5,7,1.539610324626837e-05
13,"PairSteps",6,7,5.871956124743836e-06
5,"StraightBomb",5,12,0.00017546938059308652
5,"StraightBomb",5,9,0.00013160203544481487
11,"StraightBomb",6,8,2.2594785123593476e-05
8,"StraightBomb",6,8,2.1433164249482033e-05
6,"StraightBomb",6,8,6.563402467839328e-05
11,"PairSteps",5,9,1.1297392561796738e-05
8,"StraightBomb",7,9,7.144388083160677e-06
11,"StraightBomb",7,9,1.1297392561796738e-05
5,"StraightBomb",5,11,4.386734514827163e-05
11,"PairSteps",5,11,2.2594785123593476e-05
13,"StraightBomb",7,13,5.871956124743836e-06
14,"StraightBomb",7,13,2.068017081821096e-06
11,"StraightBomb",7,13,1.1297392561796738e-05
12,"StraightBomb",7,13,7.698051623134185e-06
5,"StraightBomb",5,13,8.773469029654326e-05
14,"StraightBomb",9,10,4.136034163642192e-06
14,"StraightBomb",8,10,4.136034163642192e-06
14,"StraightBomb",8,9,4.136034163642192e-06
12,"StraightBomb",9,10,7.698051623134185e-06
12,"StraightBomb",8,10,7.698051623134185e-06
12,"StraightBomb",8,9,7.698051623134185e-06
12,"StraightBomb",7,8,7.698051623134185e-06
13,"StraightBomb",9,10,5.871956124743836e-06
13,"StraightBomb",8,10,5.871956124743836e-06
13,"StraightBomb",8,9,5.871956124743836e-06
13,"StraightBomb",7,8,5.871956124743836e-06
8,"PairSteps",4,8,1.4288776166321354e-05
7,"StraightBomb",6,8,2.5668009959187865e-05
6,"StraightBomb",6,9,6.563402467839328e-05
12,"Straight",11,11,2.3094154869402553e-05
11,"PairSteps",5,7,1.1297392561796738e-05
12,"Straight",12,12,7.698051623134185e-06
13,"Straight",12,12,5.871956124743836e-06
11,"PairSteps",5,8,1.1297392561796738e-05
6,"StraightBomb",6,14,3.281701233919664e-05
8,"PairSteps",4,6,7.144388083160677e-06
6,"PairSteps",3,5,3.281701233919664e-05
11,"StraightBomb",7,12,1.1297392561796738e-05
